Fine_step Time dt scale_factor Memory%
58126.0 0.986817 1.699e-05 1.0 8.1
58127.0 0.986834 1.699e-05 1.0 8.1
58128.0 0.986851 1.699e-05 1.0 8.1
58129.0 0.986868 1.699e-05 1.0 8.1
58130.0 0.986885 1.699e-05 1.0 8.1
58131.0 0.986902 1.699e-05 1.0 8.1
58132.0 0.986919 1.699e-05 1.0 8.1
58133.0 0.986936 1.699e-05 1.0 8.1
58134.0 0.986953 1.699e-05 1.0 8.1
58135.0 0.98697 1.699e-05 1.0 8.1
58136.0 0.986987 1.699e-05 1.0 8.1
58137.0 0.987004 1.699e-05 1.0 8.1
58138.0 0.987021 1.699e-05 1.0 8.1
58139.0 0.987038 1.699e-05 1.0 8.1
58140.0 0.987055 1.699e-05 1.0 8.1
58141.0 0.987072 1.699e-05 1.0 8.1
58142.0 0.987089 1.699e-05 1.0 8.1
58143.0 0.987106 1.699e-05 1.0 8.1
58144.0 0.987123 1.699e-05 1.0 8.1
58145.0 0.98714 1.699e-05 1.0 8.1
58146.0 0.987157 1.699e-05 1.0 8.1
58147.0 0.987174 1.699e-05 1.0 8.1
58148.0 0.987191 1.699e-05 1.0 8.1
58149.0 0.987208 1.699e-05 1.0 8.1
58150.0 0.987225 1.699e-05 1.0 8.1
58151.0 0.987242 1.699e-05 1.0 8.1
58152.0 0.987259 1.699e-05 1.0 8.1
58153.0 0.987276 1.699e-05 1.0 8.1
58154.0 0.987293 1.699e-05 1.0 8.1
58155.0 0.98731 1.699e-05 1.0 8.1
58156.0 0.987327 1.699e-05 1.0 8.1
58157.0 0.987344 1.699e-05 1.0 8.1
58158.0 0.98736 1.699e-05 1.0 8.1
58159.0 0.987377 1.699e-05 1.0 8.1
58160.0 0.987394 1.699e-05 1.0 8.1
58161.0 0.987411 1.699e-05 1.0 8.1
58162.0 0.987428 1.699e-05 1.0 8.1
58163.0 0.987445 1.699e-05 1.0 8.1
58164.0 0.987462 1.699e-05 1.0 8.1
58165.0 0.987479 1.699e-05 1.0 8.1
58166.0 0.987496 1.699e-05 1.0 8.1
58167.0 0.987513 1.699e-05 1.0 8.1
58168.0 0.98753 1.699e-05 1.0 8.1
58169.0 0.987547 1.699e-05 1.0 8.1
58170.0 0.987564 1.699e-05 1.0 8.1
58171.0 0.987581 1.699e-05 1.0 8.1
58172.0 0.987598 1.699e-05 1.0 8.1
58173.0 0.987615 1.699e-05 1.0 8.1
58174.0 0.987632 1.699e-05 1.0 8.1
58175.0 0.987649 1.699e-05 1.0 8.1
58176.0 0.987666 1.699e-05 1.0 8.1
58177.0 0.987683 1.699e-05 1.0 8.1
58178.0 0.9877 1.699e-05 1.0 8.1
58179.0 0.987717 1.699e-05 1.0 8.1
58180.0 0.987734 1.699e-05 1.0 8.1
58181.0 0.987751 1.699e-05 1.0 8.1
58182.0 0.987768 1.699e-05 1.0 8.1
58183.0 0.987785 1.699e-05 1.0 8.1
58184.0 0.987802 1.699e-05 1.0 8.1
58185.0 0.987819 1.699e-05 1.0 8.1
58186.0 0.987836 1.699e-05 1.0 8.1
58187.0 0.987853 1.699e-05 1.0 8.1
58188.0 0.98787 1.699e-05 1.0 8.1
58189.0 0.987887 1.699e-05 1.0 8.1
58190.0 0.987904 1.699e-05 1.0 8.1
58191.0 0.987921 1.699e-05 1.0 8.1
58192.0 0.987938 1.699e-05 1.0 8.1
58193.0 0.987955 1.699e-05 1.0 8.1
58194.0 0.987972 1.699e-05 1.0 8.1
58195.0 0.987989 1.699e-05 1.0 8.1
58196.0 0.988006 1.699e-05 1.0 8.1
58197.0 0.988023 1.699e-05 1.0 8.1
58198.0 0.98804 1.699e-05 1.0 8.1
58199.0 0.988057 1.699e-05 1.0 8.1
58200.0 0.988074 1.699e-05 1.0 8.1
58201.0 0.988091 1.699e-05 1.0 8.1
58202.0 0.988108 1.699e-05 1.0 8.1
58203.0 0.988125 1.699e-05 1.0 8.1
58204.0 0.988142 1.699e-05 1.0 8.1
58205.0 0.988159 1.699e-05 1.0 8.1
58206.0 0.988176 1.699e-05 1.0 8.1
58207.0 0.988193 1.699e-05 1.0 8.1
58208.0 0.98821 1.699e-05 1.0 8.1
58209.0 0.988227 1.699e-05 1.0 8.1
58210.0 0.988244 1.699e-05 1.0 8.1
58211.0 0.988261 1.699e-05 1.0 8.1
58212.0 0.988278 1.699e-05 1.0 8.1
58213.0 0.988295 1.699e-05 1.0 8.1
58214.0 0.988312 1.699e-05 1.0 8.1
58215.0 0.988329 1.699e-05 1.0 8.1
58216.0 0.988346 1.699e-05 1.0 8.1
58217.0 0.988363 1.699e-05 1.0 8.1
58218.0 0.98838 1.699e-05 1.0 8.1
58219.0 0.988397 1.699e-05 1.0 8.1
58220.0 0.988414 1.699e-05 1.0 8.1
58221.0 0.988431 1.699e-05 1.0 8.1
58222.0 0.988448 1.699e-05 1.0 8.1
58223.0 0.988465 1.699e-05 1.0 8.1
58224.0 0.988482 1.699e-05 1.0 8.1
58225.0 0.988499 1.699e-05 1.0 8.1
58226.0 0.988516 1.699e-05 1.0 8.1
58227.0 0.988533 1.699e-05 1.0 8.1
58228.0 0.98855 1.699e-05 1.0 8.1
58229.0 0.988567 1.699e-05 1.0 8.1
58230.0 0.988584 1.699e-05 1.0 8.1
58231.0 0.988601 1.699e-05 1.0 8.1
58232.0 0.988618 1.699e-05 1.0 8.1
58233.0 0.988635 1.699e-05 1.0 8.1
58234.0 0.988652 1.699e-05 1.0 8.1
58235.0 0.988669 1.699e-05 1.0 8.1
58236.0 0.988686 1.699e-05 1.0 8.1
58237.0 0.988703 1.699e-05 1.0 8.1
58238.0 0.98872 1.699e-05 1.0 8.1
58239.0 0.988736 1.699e-05 1.0 8.1
58240.0 0.988753 1.699e-05 1.0 8.1
58241.0 0.98877 1.699e-05 1.0 8.1
58242.0 0.988787 1.699e-05 1.0 8.1
58243.0 0.988804 1.699e-05 1.0 8.1
58244.0 0.988821 1.699e-05 1.0 8.1
58245.0 0.988838 1.699e-05 1.0 8.1
58246.0 0.988855 1.699e-05 1.0 8.1
58247.0 0.988872 1.699e-05 1.0 8.1
58248.0 0.988889 1.699e-05 1.0 8.1
58249.0 0.988906 1.699e-05 1.0 8.1
58250.0 0.988923 1.699e-05 1.0 8.1
58251.0 0.98894 1.699e-05 1.0 8.1
58252.0 0.988957 1.699e-05 1.0 8.1
58253.0 0.988974 1.699e-05 1.0 8.1
58254.0 0.988991 1.699e-05 1.0 8.1
58255.0 0.989008 1.699e-05 1.0 8.1
58256.0 0.989025 1.699e-05 1.0 8.1
58257.0 0.989042 1.699e-05 1.0 8.1
58258.0 0.989059 1.699e-05 1.0 8.1
58259.0 0.989076 1.699e-05 1.0 8.1
58260.0 0.989093 1.699e-05 1.0 8.1
58261.0 0.98911 1.699e-05 1.0 8.1
58262.0 0.989127 1.699e-05 1.0 8.1
58263.0 0.989144 1.699e-05 1.0 8.1
58264.0 0.989161 1.699e-05 1.0 8.2
58265.0 0.989178 1.699e-05 1.0 8.2
58266.0 0.989195 1.699e-05 1.0 8.2
58267.0 0.989212 1.699e-05 1.0 8.2
58268.0 0.989229 1.699e-05 1.0 8.2
58269.0 0.989246 1.699e-05 1.0 8.2
58270.0 0.989263 1.699e-05 1.0 8.2
58271.0 0.98928 1.699e-05 1.0 8.2
58272.0 0.989297 1.699e-05 1.0 8.2
58273.0 0.989314 1.699e-05 1.0 8.2
58274.0 0.989331 1.699e-05 1.0 8.2
58275.0 0.989348 1.699e-05 1.0 8.2
58276.0 0.989365 1.699e-05 1.0 8.2
58277.0 0.989382 1.699e-05 1.0 8.2
58278.0 0.989399 1.699e-05 1.0 8.2
58279.0 0.989416 1.699e-05 1.0 8.2
58280.0 0.989433 1.699e-05 1.0 8.2
58281.0 0.98945 1.699e-05 1.0 8.2
58282.0 0.989467 1.699e-05 1.0 8.2
58283.0 0.989484 1.699e-05 1.0 8.2
58284.0 0.989501 1.699e-05 1.0 8.2
58285.0 0.989518 1.699e-05 1.0 8.2
58286.0 0.989535 1.699e-05 1.0 8.2
58287.0 0.989552 1.699e-05 1.0 8.2
58288.0 0.989569 1.699e-05 1.0 8.2
58289.0 0.989586 1.699e-05 1.0 8.2
58290.0 0.989603 1.699e-05 1.0 8.2
58291.0 0.98962 1.699e-05 1.0 8.2
58292.0 0.989637 1.699e-05 1.0 8.2
58293.0 0.989654 1.699e-05 1.0 8.2
58294.0 0.989671 1.699e-05 1.0 8.2
58295.0 0.989688 1.699e-05 1.0 8.2
58296.0 0.989705 1.699e-05 1.0 8.2
58297.0 0.989722 1.699e-05 1.0 8.2
58298.0 0.989739 1.699e-05 1.0 8.2
58299.0 0.989756 1.699e-05 1.0 8.2
58300.0 0.989773 1.699e-05 1.0 8.2
58301.0 0.98979 1.699e-05 1.0 8.2
58302.0 0.989807 1.699e-05 1.0 8.2
58303.0 0.989824 1.699e-05 1.0 8.2
58304.0 0.989841 1.699e-05 1.0 8.2
58305.0 0.989858 1.699e-05 1.0 8.2
58306.0 0.989875 1.699e-05 1.0 8.2
58307.0 0.989892 1.699e-05 1.0 8.2
58308.0 0.989909 1.699e-05 1.0 8.2
58309.0 0.989926 1.699e-05 1.0 8.2
58310.0 0.989943 1.699e-05 1.0 8.2
58311.0 0.98996 1.699e-05 1.0 8.2
58312.0 0.989977 1.699e-05 1.0 8.2
58313.0 0.989994 1.699e-05 1.0 8.2
58314.0 0.990011 1.699e-05 1.0 8.2
58315.0 0.990028 1.699e-05 1.0 8.2
58316.0 0.990045 1.699e-05 1.0 8.2
58317.0 0.990062 1.699e-05 1.0 8.2
58318.0 0.990079 1.699e-05 1.0 8.2
58319.0 0.990096 1.699e-05 1.0 8.2
58320.0 0.990112 1.699e-05 1.0 8.2
58321.0 0.990129 1.699e-05 1.0 8.2
58322.0 0.990146 1.699e-05 1.0 8.2
58323.0 0.990163 1.699e-05 1.0 8.2
58324.0 0.99018 1.699e-05 1.0 8.2
58325.0 0.990197 1.699e-05 1.0 8.2
58326.0 0.990214 1.699e-05 1.0 8.2
58327.0 0.990231 1.699e-05 1.0 8.2
58328.0 0.990248 1.699e-05 1.0 8.2
58329.0 0.990265 1.699e-05 1.0 8.2
58330.0 0.990282 1.699e-05 1.0 8.2
58331.0 0.990299 1.699e-05 1.0 8.2
58332.0 0.990316 1.699e-05 1.0 8.2
58333.0 0.990333 1.699e-05 1.0 8.2
58334.0 0.99035 1.699e-05 1.0 8.2
58335.0 0.990367 1.699e-05 1.0 8.2
58336.0 0.990384 1.699e-05 1.0 8.2
58337.0 0.990401 1.699e-05 1.0 8.2
58338.0 0.990418 1.699e-05 1.0 8.2
58339.0 0.990435 1.699e-05 1.0 8.2
58340.0 0.990452 1.699e-05 1.0 8.2
58341.0 0.990469 1.699e-05 1.0 8.2
58342.0 0.990486 1.699e-05 1.0 8.2
58343.0 0.990503 1.699e-05 1.0 8.2
58344.0 0.99052 1.699e-05 1.0 8.2
58345.0 0.990537 1.699e-05 1.0 8.2
58346.0 0.990554 1.699e-05 1.0 8.2
58347.0 0.990571 1.699e-05 1.0 8.2
58348.0 0.990588 1.699e-05 1.0 8.2
58349.0 0.990605 1.699e-05 1.0 8.2
58350.0 0.990622 1.699e-05 1.0 8.2
58351.0 0.990639 1.699e-05 1.0 8.2
58352.0 0.990656 1.699e-05 1.0 8.2
58353.0 0.990673 1.699e-05 1.0 8.2
58354.0 0.99069 1.699e-05 1.0 8.2
58355.0 0.990707 1.699e-05 1.0 8.2
58356.0 0.990724 1.699e-05 1.0 8.2
58357.0 0.990741 1.699e-05 1.0 8.2
58358.0 0.990758 1.699e-05 1.0 8.2
58359.0 0.990775 1.699e-05 1.0 8.2
58360.0 0.990792 1.699e-05 1.0 8.2
58361.0 0.990809 1.699e-05 1.0 8.2
58362.0 0.990826 1.699e-05 1.0 8.2
58363.0 0.990843 1.699e-05 1.0 8.2
58364.0 0.99086 1.699e-05 1.0 8.2
58365.0 0.990877 1.699e-05 1.0 8.2
58366.0 0.990894 1.699e-05 1.0 8.2
58367.0 0.990911 1.699e-05 1.0 8.2
58368.0 0.990928 1.699e-05 1.0 8.2
58369.0 0.990945 1.699e-05 1.0 8.2
58370.0 0.990962 1.699e-05 1.0 8.2
58371.0 0.990979 1.699e-05 1.0 8.2
58372.0 0.990996 1.699e-05 1.0 8.2
58373.0 0.991013 1.699e-05 1.0 8.2
58374.0 0.99103 1.699e-05 1.0 8.2
58375.0 0.991047 1.699e-05 1.0 8.2
58376.0 0.991064 1.699e-05 1.0 8.2
58377.0 0.991081 1.699e-05 1.0 8.2
58378.0 0.991098 1.699e-05 1.0 8.2
58379.0 0.991115 1.699e-05 1.0 8.2
58380.0 0.991132 1.699e-05 1.0 8.2
58381.0 0.991149 1.699e-05 1.0 8.2
58382.0 0.991166 1.699e-05 1.0 8.2
58383.0 0.991183 1.699e-05 1.0 8.2
58384.0 0.9912 1.699e-05 1.0 8.2
58385.0 0.991217 1.699e-05 1.0 8.2
58386.0 0.991234 1.699e-05 1.0 8.2
58387.0 0.991251 1.699e-05 1.0 8.2
58388.0 0.991268 1.699e-05 1.0 8.2
58389.0 0.991285 1.699e-05 1.0 8.2
58390.0 0.991302 1.699e-05 1.0 8.2
58391.0 0.991319 1.699e-05 1.0 8.2
58392.0 0.991336 1.699e-05 1.0 8.2
58393.0 0.991353 1.699e-05 1.0 8.2
58394.0 0.99137 1.699e-05 1.0 8.2
58395.0 0.991387 1.699e-05 1.0 8.2
58396.0 0.991404 1.699e-05 1.0 8.2
58397.0 0.991421 1.699e-05 1.0 8.2
58398.0 0.991438 1.699e-05 1.0 8.2
58399.0 0.991455 1.699e-05 1.0 8.2
58400.0 0.991472 1.699e-05 1.0 8.2
58401.0 0.991488 1.699e-05 1.0 8.2
58402.0 0.991505 1.699e-05 1.0 8.2
58403.0 0.991522 1.699e-05 1.0 8.2
58404.0 0.991539 1.699e-05 1.0 8.2
58405.0 0.991556 1.699e-05 1.0 8.2
58406.0 0.991573 1.699e-05 1.0 8.2
58407.0 0.99159 1.699e-05 1.0 8.2
58408.0 0.991607 1.699e-05 1.0 8.2
58409.0 0.991624 1.699e-05 1.0 8.2
58410.0 0.991641 1.699e-05 1.0 8.2
58411.0 0.991658 1.699e-05 1.0 8.2
58412.0 0.991675 1.699e-05 1.0 8.2
58413.0 0.991692 1.699e-05 1.0 8.2
58414.0 0.991709 1.699e-05 1.0 8.2
58415.0 0.991726 1.699e-05 1.0 8.2
58416.0 0.991743 1.699e-05 1.0 8.2
58417.0 0.99176 1.699e-05 1.0 8.2
58418.0 0.991777 1.699e-05 1.0 8.2
58419.0 0.991794 1.699e-05 1.0 8.2
58420.0 0.991811 1.699e-05 1.0 8.2
58421.0 0.991828 1.699e-05 1.0 8.2
58422.0 0.991845 1.699e-05 1.0 8.2
58423.0 0.991862 1.699e-05 1.0 8.2
58424.0 0.991879 1.699e-05 1.0 8.2
58425.0 0.991896 1.699e-05 1.0 8.2
58426.0 0.991913 1.699e-05 1.0 8.2
58427.0 0.99193 1.699e-05 1.0 8.2
58428.0 0.991947 1.699e-05 1.0 8.2
58429.0 0.991964 1.699e-05 1.0 8.2
58430.0 0.991981 1.699e-05 1.0 8.2
58431.0 0.991998 1.699e-05 1.0 8.2
58432.0 0.992015 1.699e-05 1.0 8.2
58433.0 0.992032 1.699e-05 1.0 8.2
58434.0 0.992049 1.699e-05 1.0 8.2
58435.0 0.992066 1.699e-05 1.0 8.2
58436.0 0.992083 1.699e-05 1.0 8.2
58437.0 0.9921 1.699e-05 1.0 8.2
58438.0 0.992117 1.699e-05 1.0 8.2
58439.0 0.992134 1.699e-05 1.0 8.2
58440.0 0.992151 1.699e-05 1.0 8.2
58441.0 0.992168 1.699e-05 1.0 8.2
58442.0 0.992185 1.699e-05 1.0 8.2
58443.0 0.992202 1.699e-05 1.0 8.2
58444.0 0.992219 1.699e-05 1.0 8.2
58445.0 0.992236 1.699e-05 1.0 8.2
58446.0 0.992253 1.699e-05 1.0 8.2
58447.0 0.99227 1.699e-05 1.0 8.2
58448.0 0.992287 1.699e-05 1.0 8.2
58449.0 0.992304 1.699e-05 1.0 8.2
58450.0 0.992321 1.699e-05 1.0 8.2
58451.0 0.992338 1.699e-05 1.0 8.2
58452.0 0.992355 1.699e-05 1.0 8.2
58453.0 0.992372 1.699e-05 1.0 8.2
58454.0 0.992389 1.699e-05 1.0 8.2
58455.0 0.992406 1.699e-05 1.0 8.2
58456.0 0.992423 1.699e-05 1.0 8.2
58457.0 0.99244 1.699e-05 1.0 8.2
58458.0 0.992457 1.699e-05 1.0 8.2
58459.0 0.992474 1.699e-05 1.0 8.2
58460.0 0.992491 1.699e-05 1.0 8.2
58461.0 0.992508 1.699e-05 1.0 8.2
58462.0 0.992525 1.699e-05 1.0 8.2
58463.0 0.992542 1.699e-05 1.0 8.2
58464.0 0.992559 1.699e-05 1.0 8.2
58465.0 0.992576 1.699e-05 1.0 8.2
58466.0 0.992593 1.699e-05 1.0 8.2
58467.0 0.99261 1.699e-05 1.0 8.2
58468.0 0.992627 1.699e-05 1.0 8.2
58469.0 0.992644 1.699e-05 1.0 8.2
58470.0 0.992661 1.699e-05 1.0 8.2
58471.0 0.992678 1.699e-05 1.0 8.2
58472.0 0.992695 1.699e-05 1.0 8.2
58473.0 0.992712 1.699e-05 1.0 8.2
58474.0 0.992729 1.699e-05 1.0 8.2
58475.0 0.992746 1.699e-05 1.0 8.2
58476.0 0.992763 1.699e-05 1.0 8.2
58477.0 0.99278 1.699e-05 1.0 8.2
58478.0 0.992797 1.699e-05 1.0 8.2
58479.0 0.992814 1.699e-05 1.0 8.2
58480.0 0.992831 1.699e-05 1.0 8.2
58481.0 0.992848 1.699e-05 1.0 8.2
58482.0 0.992864 1.699e-05 1.0 8.2
58483.0 0.992881 1.699e-05 1.0 8.2
58484.0 0.992898 1.699e-05 1.0 8.2
58485.0 0.992915 1.699e-05 1.0 8.2
58486.0 0.992932 1.699e-05 1.0 8.2
58487.0 0.992949 1.699e-05 1.0 8.2
58488.0 0.992966 1.699e-05 1.0 8.2
58489.0 0.992983 1.699e-05 1.0 8.2
58490.0 0.993 1.699e-05 1.0 8.2
58491.0 0.993017 1.699e-05 1.0 8.2
58492.0 0.993034 1.699e-05 1.0 8.2
58493.0 0.993051 1.699e-05 1.0 8.2
58494.0 0.993068 1.699e-05 1.0 8.2
58495.0 0.993085 1.699e-05 1.0 8.2
58496.0 0.993102 1.699e-05 1.0 8.2
58497.0 0.993119 1.699e-05 1.0 8.2
58498.0 0.993136 1.699e-05 1.0 8.2
58499.0 0.993153 1.699e-05 1.0 8.2
58500.0 0.99317 1.699e-05 1.0 8.2
58501.0 0.993187 1.699e-05 1.0 8.2
58502.0 0.993204 1.699e-05 1.0 8.2
58503.0 0.993221 1.699e-05 1.0 8.2
58504.0 0.993238 1.699e-05 1.0 8.2
58505.0 0.993255 1.699e-05 1.0 8.2
58506.0 0.993272 1.699e-05 1.0 8.2
58507.0 0.993289 1.699e-05 1.0 8.2
58508.0 0.993306 1.699e-05 1.0 8.2
58509.0 0.993323 1.699e-05 1.0 8.2
58510.0 0.99334 1.699e-05 1.0 8.2
58511.0 0.993357 1.699e-05 1.0 8.2
58512.0 0.993374 1.699e-05 1.0 8.2
58513.0 0.993391 1.699e-05 1.0 8.2
58514.0 0.993408 1.699e-05 1.0 8.2
58515.0 0.993425 1.699e-05 1.0 8.2
58516.0 0.993442 1.699e-05 1.0 8.2
58517.0 0.993459 1.699e-05 1.0 8.2
58518.0 0.993476 1.699e-05 1.0 8.2
58519.0 0.993493 1.699e-05 1.0 8.2
58520.0 0.99351 1.699e-05 1.0 8.2
58521.0 0.993527 1.699e-05 1.0 8.2
58522.0 0.993544 1.699e-05 1.0 8.2
58523.0 0.993561 1.699e-05 1.0 8.2
58524.0 0.993578 1.699e-05 1.0 8.2
58525.0 0.993595 1.699e-05 1.0 8.2
58526.0 0.993612 1.699e-05 1.0 8.2
58527.0 0.993629 1.699e-05 1.0 8.2
58528.0 0.993646 1.699e-05 1.0 8.2
58529.0 0.993663 1.699e-05 1.0 8.2
58530.0 0.99368 1.699e-05 1.0 8.2
58531.0 0.993697 1.699e-05 1.0 8.2
58532.0 0.993714 1.699e-05 1.0 8.2
58533.0 0.993731 1.699e-05 1.0 8.2
58534.0 0.993748 1.699e-05 1.0 8.2
58535.0 0.993765 1.699e-05 1.0 8.2
58536.0 0.993782 1.699e-05 1.0 8.2
58537.0 0.993799 1.699e-05 1.0 8.2
58538.0 0.993816 1.699e-05 1.0 8.2
58539.0 0.993833 1.699e-05 1.0 8.2
58540.0 0.99385 1.699e-05 1.0 8.2
58541.0 0.993867 1.699e-05 1.0 8.2
58542.0 0.993884 1.699e-05 1.0 8.2
58543.0 0.993901 1.699e-05 1.0 8.2
58544.0 0.993918 1.699e-05 1.0 8.2
58545.0 0.993935 1.699e-05 1.0 8.2
58546.0 0.993952 1.699e-05 1.0 8.2
58547.0 0.993969 1.699e-05 1.0 8.2
58548.0 0.993986 1.699e-05 1.0 8.2
58549.0 0.994003 1.699e-05 1.0 8.2
58550.0 0.99402 1.699e-05 1.0 8.2
58551.0 0.994037 1.699e-05 1.0 8.2
58552.0 0.994054 1.699e-05 1.0 8.2
58553.0 0.994071 1.699e-05 1.0 8.2
58554.0 0.994088 1.699e-05 1.0 8.2
58555.0 0.994105 1.699e-05 1.0 8.2
58556.0 0.994122 1.699e-05 1.0 8.2
58557.0 0.994139 1.699e-05 1.0 8.2
58558.0 0.994156 1.699e-05 1.0 8.2
58559.0 0.994173 1.699e-05 1.0 8.2
58560.0 0.99419 1.699e-05 1.0 8.2
58561.0 0.994207 1.699e-05 1.0 8.2
58562.0 0.994224 1.699e-05 1.0 8.2
58563.0 0.994241 1.699e-05 1.0 8.2
58564.0 0.994257 1.699e-05 1.0 8.2
58565.0 0.994274 1.699e-05 1.0 8.2
58566.0 0.994291 1.699e-05 1.0 8.2
58567.0 0.994308 1.699e-05 1.0 8.2
58568.0 0.994325 1.699e-05 1.0 8.2
58569.0 0.994342 1.699e-05 1.0 8.2
58570.0 0.994359 1.699e-05 1.0 8.2
58571.0 0.994376 1.699e-05 1.0 8.2
58572.0 0.994393 1.699e-05 1.0 8.2
58573.0 0.99441 1.699e-05 1.0 8.2
58574.0 0.994427 1.699e-05 1.0 8.2
58575.0 0.994444 1.699e-05 1.0 8.2
58576.0 0.994461 1.699e-05 1.0 8.2
58577.0 0.994478 1.699e-05 1.0 8.2
58578.0 0.994495 1.699e-05 1.0 8.2
58579.0 0.994512 1.699e-05 1.0 8.2
58580.0 0.994529 1.699e-05 1.0 8.2
58581.0 0.994546 1.699e-05 1.0 8.2
58582.0 0.994563 1.699e-05 1.0 8.2
58583.0 0.99458 1.699e-05 1.0 8.2
58584.0 0.994597 1.699e-05 1.0 8.2
58585.0 0.994614 1.699e-05 1.0 8.2
58586.0 0.994631 1.699e-05 1.0 8.2
58587.0 0.994648 1.699e-05 1.0 8.2
58588.0 0.994665 1.699e-05 1.0 8.2
58589.0 0.994682 1.699e-05 1.0 8.2
58590.0 0.994699 1.699e-05 1.0 8.2
58591.0 0.994716 1.699e-05 1.0 8.2
58592.0 0.994733 1.699e-05 1.0 8.2
58593.0 0.99475 1.699e-05 1.0 8.2
58594.0 0.994767 1.699e-05 1.0 8.2
58595.0 0.994784 1.699e-05 1.0 8.2
58596.0 0.994801 1.699e-05 1.0 8.2
58597.0 0.994818 1.699e-05 1.0 8.2
58598.0 0.994835 1.699e-05 1.0 8.2
58599.0 0.994852 1.699e-05 1.0 8.2
58600.0 0.994869 1.699e-05 1.0 8.2
58601.0 0.994886 1.699e-05 1.0 8.2
58602.0 0.994903 1.699e-05 1.0 8.2
58603.0 0.99492 1.699e-05 1.0 8.2
58604.0 0.994937 1.699e-05 1.0 8.2
58605.0 0.994954 1.699e-05 1.0 8.2
58606.0 0.994971 1.699e-05 1.0 8.2
58607.0 0.994988 1.699e-05 1.0 8.2
58608.0 0.995005 1.699e-05 1.0 8.2
58609.0 0.995022 1.699e-05 1.0 8.2
58610.0 0.995039 1.699e-05 1.0 8.2
58611.0 0.995056 1.699e-05 1.0 8.2
58612.0 0.995073 1.699e-05 1.0 8.2
58613.0 0.99509 1.699e-05 1.0 8.2
58614.0 0.995107 1.699e-05 1.0 8.2
58615.0 0.995124 1.699e-05 1.0 8.2
58616.0 0.995141 1.699e-05 1.0 8.2
58617.0 0.995158 1.699e-05 1.0 8.2
58618.0 0.995175 1.699e-05 1.0 8.2
58619.0 0.995192 1.699e-05 1.0 8.2
58620.0 0.995209 1.699e-05 1.0 8.2
58621.0 0.995226 1.699e-05 1.0 8.2
58622.0 0.995243 1.699e-05 1.0 8.2
58623.0 0.99526 1.699e-05 1.0 8.2
58624.0 0.995277 1.699e-05 1.0 8.2
58625.0 0.995294 1.699e-05 1.0 8.2
58626.0 0.995311 1.699e-05 1.0 8.2
58627.0 0.995328 1.699e-05 1.0 8.2
58628.0 0.995345 1.699e-05 1.0 8.2
58629.0 0.995362 1.699e-05 1.0 8.2
58630.0 0.995379 1.699e-05 1.0 8.2
58631.0 0.995396 1.699e-05 1.0 8.2
58632.0 0.995413 1.699e-05 1.0 8.2
58633.0 0.99543 1.699e-05 1.0 8.2
58634.0 0.995447 1.699e-05 1.0 8.2
58635.0 0.995464 1.699e-05 1.0 8.2
58636.0 0.995481 1.699e-05 1.0 8.2
58637.0 0.995498 1.699e-05 1.0 8.2
58638.0 0.995515 1.699e-05 1.0 8.2
58639.0 0.995532 1.699e-05 1.0 8.2
58640.0 0.995549 1.699e-05 1.0 8.2
58641.0 0.995566 1.699e-05 1.0 8.2
58642.0 0.995583 1.699e-05 1.0 8.2
58643.0 0.9956 1.699e-05 1.0 8.2
58644.0 0.995617 1.699e-05 1.0 8.2
58645.0 0.995633 1.699e-05 1.0 8.2
58646.0 0.99565 1.699e-05 1.0 8.2
58647.0 0.995667 1.699e-05 1.0 8.2
58648.0 0.995684 1.699e-05 1.0 8.2
58649.0 0.995701 1.699e-05 1.0 8.2
58650.0 0.995718 1.699e-05 1.0 8.2
58651.0 0.995735 1.699e-05 1.0 8.2
58652.0 0.995752 1.699e-05 1.0 8.2
58653.0 0.995769 1.699e-05 1.0 8.2
58654.0 0.995786 1.699e-05 1.0 8.2
58655.0 0.995803 1.699e-05 1.0 8.2
58656.0 0.99582 1.699e-05 1.0 8.2
58657.0 0.995837 1.699e-05 1.0 8.2
58658.0 0.995854 1.699e-05 1.0 8.2
58659.0 0.995871 1.699e-05 1.0 8.2
58660.0 0.995888 1.699e-05 1.0 8.2
58661.0 0.995905 1.699e-05 1.0 8.2
58662.0 0.995922 1.699e-05 1.0 8.2
58663.0 0.995939 1.699e-05 1.0 8.2
58664.0 0.995956 1.699e-05 1.0 8.2
58665.0 0.995973 1.699e-05 1.0 8.2
58666.0 0.99599 1.699e-05 1.0 8.2
58667.0 0.996007 1.699e-05 1.0 8.2
58668.0 0.996024 1.699e-05 1.0 8.2
58669.0 0.996041 1.699e-05 1.0 8.2
58670.0 0.996058 1.699e-05 1.0 8.2
58671.0 0.996075 1.699e-05 1.0 8.2
58672.0 0.996092 1.699e-05 1.0 8.2
58673.0 0.996109 1.699e-05 1.0 8.2
58674.0 0.996126 1.699e-05 1.0 8.2
58675.0 0.996143 1.699e-05 1.0 8.2
58676.0 0.99616 1.699e-05 1.0 8.2
58677.0 0.996177 1.699e-05 1.0 8.2
58678.0 0.996194 1.699e-05 1.0 8.2
58679.0 0.996211 1.699e-05 1.0 8.2
58680.0 0.996228 1.699e-05 1.0 8.2
58681.0 0.996245 1.699e-05 1.0 8.2
58682.0 0.996262 1.699e-05 1.0 8.2
58683.0 0.996279 1.699e-05 1.0 8.2
58684.0 0.996296 1.699e-05 1.0 8.2
